consumer_appgroup_combined,consumer_app,consumer_env,consumer_loc,provider_subnet,provider_iplist,transmission,port,protocol,reported_policy_decision,draft_policy_decision,reported_by,first_detected,last_detected,num_flows
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,192.0.51.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T08:39:51Z,2021-07-16T23:33:18Z,140
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,192.16.10.0,RFC1918; IPL-RFC_1918,Unicast,7680,TCP,Allowed,Allowed,Consumer,2021-07-16T00:36:43Z,2021-07-16T23:37:27Z,31
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,192.16.12.0,RFC1918; IPL-RFC_1918,Unicast,7680,TCP,Allowed,Allowed,Consumer,2021-07-16T00:28:19Z,2021-07-16T23:15:17Z,44
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,192.16.13.0,RFC1918; IPL-RFC_1918,Unicast,0,ICMP,Allowed,Allowed,Consumer,2021-07-16T18:15:45Z,2021-07-16T23:17:32Z,9
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,192.16.13.0,RFC1918; IPL-RFC_1918,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T18:17:19Z,2021-07-16T23:19:06Z,21
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,192.16.13.0,RFC1918; IPL-RFC_1918,Unicast,445,TCP,Allowed,Allowed,Consumer,2021-07-16T18:17:56Z,2021-07-16T23:19:27Z,18
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,192.16.13.0,RFC1918; IPL-RFC_1918,Unicast,7680,TCP,Allowed,Allowed,Consumer,2021-07-16T00:01:15Z,2021-07-16T23:13:29Z,63
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,192.16.24.0,RFC1918; IPL-RFC_1918,Unicast,7680,TCP,Allowed,Allowed,Consumer,2021-07-16T00:00:49Z,2021-07-16T23:47:52Z,1356
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,192.16.31.0,RFC1918; IPL-RFC_1918,Unicast,7680,TCP,Allowed,Allowed,Consumer,2021-07-16T00:00:22Z,2021-07-16T23:50:19Z,5222
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,192.16.5.0,RFC1918; IPL-RFC_1918,Unicast,7680,TCP,Allowed,Allowed,Consumer,2021-07-16T00:00:27Z,2021-07-16T23:46:42Z,1721
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,192.16.7.0,RFC1918; IPL-RFC_1918,Unicast,7680,TCP,Allowed,Allowed,Consumer,2021-07-16T07:20:42Z,2021-07-16T09:43:08Z,23
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,192.16.8.0,RFC1918; IPL-RFC_1918,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T20:24:54Z,2021-07-16T22:59:27Z,16
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,192.16.8.0,RFC1918; IPL-RFC_1918,Unicast,445,TCP,Allowed,Allowed,Consumer,2021-07-16T20:25:11Z,2021-07-16T22:59:56Z,16
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,192.16.9.0,RFC1918; IPL-RFC_1918,Unicast,7680,TCP,Allowed,Allowed,Consumer,2021-07-16T00:02:01Z,2021-07-16T23:39:07Z,301
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,199.127.237.0,IPL-INTERNET; Non-RFC1918,Unicast,80,TCP,Allowed,Allowed,Consumer,2021-07-16T08:00:40Z,2021-07-16T17:04:59Z,8
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,199.127.237.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T08:00:40Z,2021-07-16T17:04:59Z,8
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,20.190.166.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T23:33:26Z,2021-07-16T23:33:26Z,4
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,20.190.167.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T04:21:36Z,2021-07-16T08:18:14Z,35
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,20.190.9.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T02:34:54Z,2021-07-16T23:38:21Z,182
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,20.191.46.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T03:44:09Z,2021-07-16T23:40:38Z,111
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,20.197.71.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T00:01:15Z,2021-07-16T23:47:14Z,1931
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,20.198.162.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T00:00:13Z,2021-07-16T23:47:50Z,2555
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,20.43.160.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T06:11:27Z,2021-07-16T23:11:27Z,100
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,20.43.161.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T06:11:27Z,2021-07-16T23:40:27Z,34
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,20.44.239.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T03:23:15Z,2021-07-16T23:42:12Z,156
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,20.54.24.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T20:43:56Z,2021-07-16T23:27:48Z,8
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,20.54.89.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T07:35:48Z,2021-07-16T23:37:56Z,24
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,202.123.158.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T03:15:22Z,2021-07-16T08:01:12Z,32
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,202.151.87.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T08:13:25Z,2021-07-16T08:14:51Z,14
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,204.79.197.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T02:25:44Z,2021-07-16T23:45:10Z,895
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,205.185.216.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T07:24:28Z,2021-07-16T07:35:12Z,10
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,209.177.149.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T07:24:17Z,2021-07-16T07:35:01Z,10
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,209.206.63.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T06:05:08Z,2021-07-16T07:19:42Z,60
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,210.23.91.0,IPL-INTERNET; Non-RFC1918,Unicast,80,TCP,Allowed,Allowed,Consumer,2021-07-16T02:29:32Z,2021-07-16T23:40:33Z,2067
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,210.23.91.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T02:45:35Z,2021-07-16T23:48:29Z,96
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,216.58.200.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T21:04:15Z,2021-07-16T22:41:02Z,5
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,216.58.220.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T03:06:28Z,2021-07-16T22:46:15Z,53
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,216.58.220.0,IPL-INTERNET; Non-RFC1918,Unicast,443,UDP,Allowed,Allowed,Consumer,2021-07-16T20:32:24Z,2021-07-16T22:33:29Z,4
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,224.0.0.0,IPL-MULTICAST; Non-RFC1918,Multicast,0,IGMP,Allowed,Allowed,Consumer,2021-07-16T00:00:12Z,2021-07-16T23:46:59Z,5538
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,224.0.0.0,IPL-MULTICAST; Non-RFC1918,Multicast,5353,UDP,Allowed,Allowed,Consumer,2021-07-16T00:11:20Z,2021-07-16T16:58:12Z,44
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,23.10.7.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T23:07:15Z,2021-07-16T23:29:02Z,4
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,23.194.225.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T12:34:01Z,2021-07-16T12:44:23Z,8
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,23.194.66.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T06:18:23Z,2021-07-16T23:29:22Z,135
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,23.204.248.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T22:29:45Z,2021-07-16T22:34:28Z,13
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,23.204.251.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T20:41:06Z,2021-07-16T23:10:17Z,4
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,23.219.40.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T22:05:55Z,2021-07-16T22:26:16Z,5
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,23.33.36.0,IPL-INTERNET; Non-RFC1918,Unicast,80,TCP,Allowed,Allowed,Consumer,2021-07-16T21:02:09Z,2021-07-16T23:32:10Z,5
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,23.34.105.0,IPL-INTERNET; Non-RFC1918,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T02:36:33Z,2021-07-16T23:33:15Z,805
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,23.34.99.0,IPL-INTERNET; Non-RFC1918,Unicast,80,TCP,Allowed,Allowed,Consumer,2021-07-16T21:02:54Z,2021-07-16T23:34:51Z,4
WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,23.36.101.0,IPL-INTERNET; Non-RFC1918,Unicast,80,TCP,Allowed,Allowed,Consumer,2021-07-16T02:59:52Z,2021-07-16T23:25:19Z,35
